gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	33.69	10.00	10.05	109.56	85.77	48.45	7.53	5.64	4.56	26.11	5.53	1.97	20.81	14.45	13.13	7.84	10.94	15.31	5.52	3.69	1.79	0.00	0.09	
0.00	41.97	25.66	12.78	368.53	135.84	97.61	7.32	6.71	2.99	10.60	7.85	4.52	57.87	20.48	13.56	8.40	11.06	17.02	4.99	3.51	1.99	0.01	0.03	
0.00	37.56	43.65	13.18	173.10	120.73	44.00	4.74	9.25	3.01	19.19	10.90	4.87	35.05	30.17	7.04	9.03	9.96	17.87	6.13	3.57	1.68	0.00	0.03	
0.00	70.10	57.51	39.31	690.91	737.70	87.48	18.89	16.15	2.76	15.45	10.97	3.66	114.75	26.19	24.45	10.66	8.11	18.29	6.74	3.87	1.76	0.01	0.01	
0.00	52.43	13.02	22.09	85.72	134.74	108.27	12.81	11.15	2.27	16.89	9.87	4.67	50.99	9.75	13.34	10.63	16.39	19.43	8.11	4.63	1.82	0.01	0.05	
0.00	96.16	51.69	41.14	350.77	380.20	118.53	28.51	9.58	4.60	8.09	8.09	4.33	72.40	24.80	22.31	11.77	16.65	20.28	8.28	5.05	1.61	0.01	0.05	
0.00	33.67	15.87	11.33	116.39	132.93	33.37	38.31	5.63	7.22	17.40	6.29	4.89	36.54	9.61	7.47	17.48	8.22	16.53	9.98	3.51	1.73	0.02	0.02	
0.00	51.07	12.53	25.43	104.89	119.30	47.67	39.12	11.00	9.91	14.44	11.91	6.41	31.17	9.83	20.86	24.45	12.72	16.77	13.69	2.30	2.32	0.06	0.04	
0.00	34.90	21.25	19.25	80.03	101.16	49.80	44.18	11.27	11.19	20.43	21.64	6.45	38.56	22.61	19.17	25.83	14.54	12.68	18.29	2.07	2.70	0.05	0.02	
0.00	21.68	10.27	10.07	54.72	78.62	44.25	42.95	8.95	9.89	18.22	12.69	4.55	20.05	24.14	5.88	17.89	22.04	5.47	18.59	2.62	2.06	0.02	0.01	
0.00	40.18	10.26	8.09	45.71	173.88	102.54	26.02	2.84	4.76	18.07	20.82	6.06	32.53	16.18	7.07	6.12	17.79	3.78	14.37	1.79	2.48	0.05	0.06	
0.00	27.63	24.88	9.99	55.29	134.23	39.36	16.79	9.16	2.43	17.31	23.33	2.72	17.67	10.21	9.04	5.04	29.12	1.28	8.23	1.08	3.16	0.01	0.01	
0.00	19.44	17.51	11.97	44.01	77.17	22.83	11.00	8.77	1.23	12.42	6.57	7.35	20.01	8.75	5.69	6.55	24.22	1.77	7.69	1.41	2.69	0.04	0.00	
0.00	18.14	6.71	6.47	31.48	90.13	28.61	6.48	5.67	0.72	12.14	5.54	5.75	24.74	4.57	3.87	5.52	19.43	0.70	10.73	0.62	2.88	0.01	0.00	
0.00	32.79	8.35	4.73	72.50	68.52	16.73	7.38	4.11	0.80	12.93	6.53	4.42	35.51	7.46	3.70	4.36	17.90	0.37	14.47	0.26	3.30	0.01	0.01	
0.00	16.64	7.51	5.58	61.49	80.32	20.35	7.21	4.87	1.22	9.90	6.32	2.08	19.39	8.83	4.11	3.93	14.46	0.34	17.98	0.30	3.80	0.02	0.01	
0.00	20.91	6.40	6.07	56.56	86.79	23.98	10.66	5.21	1.48	14.43	4.16	3.95	13.29	5.26	3.49	3.32	10.10	0.31	18.24	0.33	4.74	0.01	0.00	
0.00	11.68	11.18	4.85	44.75	104.05	24.99	7.46	3.98	0.93	8.86	4.57	5.44	21.94	8.09	2.79	3.51	7.88	0.79	18.80	0.27	4.97	0.03	0.00	
0.00	22.39	6.17	5.29	57.71	83.24	22.88	12.44	9.51	1.23	9.85	5.81	5.09	20.36	6.67	2.59	6.33	6.63	5.42	21.27	2.98	3.76	0.02	0.00	
0.00	22.08	10.47	5.77	52.43	74.11	31.16	6.55	7.29	1.64	8.25	8.19	3.44	14.77	5.31	2.50	5.73	7.81	11.65	22.59	3.53	2.57	0.01	0.00	
0.00	15.30	8.07	4.55	81.49	96.71	17.17	13.22	9.81	0.76	8.25	9.89	3.10	15.90	9.15	4.81	9.09	8.82	14.09	22.78	3.28	2.44	0.01	0.00	
0.00	34.32	8.83	8.95	55.87	68.40	39.35	22.08	13.71	2.81	4.25	10.95	4.96	41.03	12.76	8.37	13.13	9.80	14.94	22.85	3.71	3.99	0.01	0.01	
0.00	24.05	13.58	13.68	35.38	55.39	23.18	7.00	10.02	1.94	7.35	11.45	5.11	20.64	8.83	10.25	7.41	9.98	12.64	21.72	0.63	4.41	0.03	0.01	
0.00	12.78	9.72	10.18	63.25	82.21	17.95	6.95	11.63	2.70	6.55	9.39	4.77	18.28	6.79	6.04	7.99	8.88	13.23	19.79	1.98	5.02	0.00	0.01	
0.00	19.96	5.99	11.28	100.61	128.09	25.09	9.68	13.85	2.36	8.72	6.75	5.17	28.70	7.38	4.08	8.33	6.91	15.43	17.58	2.13	5.44	0.01	0.01	
0.00	8.84	7.02	8.17	49.48	35.54	28.26	11.43	15.23	3.30	9.59	4.61	4.17	12.79	7.94	4.48	11.14	3.73	18.16	19.81	2.55	5.56	0.01	0.02	
0.00	23.04	9.98	7.83	63.94	82.59	39.28	4.25	12.32	3.67	10.81	5.21	2.00	26.46	12.98	8.13	12.75	7.01	19.25	19.14	3.16	3.05	0.01	0.02	
0.00	20.67	12.05	11.35	83.49	128.22	27.61	11.27	9.98	5.53	8.91	5.57	1.51	21.34	10.24	9.06	12.31	4.13	19.59	11.48	3.78	1.20	0.00	0.02	
0.00	13.71	7.59	4.69	48.60	43.03	21.33	6.42	5.04	4.71	10.30	5.18	1.87	19.88	6.01	2.61	11.66	4.11	19.77	3.59	3.13	1.57	0.00	0.03	
0.00	17.12	7.50	8.54	55.44	104.07	11.95	8.02	4.41	3.54	5.62	4.62	1.68	13.49	4.65	5.71	10.76	4.68	19.82	0.62	2.66	0.24	0.00	0.03	
0.00	26.59	14.68	9.40	111.74	174.01	37.68	8.06	6.01	4.12	7.81	4.03	1.67	38.96	15.83	12.63	10.44	5.50	19.26	0.28	3.13	0.17	0.01	0.02	
0.00	17.94	11.62	12.90	40.43	89.17	19.79	6.31	3.56	4.44	6.68	4.76	1.77	15.80	9.41	10.15	9.76	5.47	18.69	0.34	3.01	0.19	0.01	0.02	
0.00	12.97	6.63	5.76	60.23	110.79	27.15	9.90	4.05	4.06	6.49	6.39	2.02	22.76	4.12	4.74	9.87	3.97	17.87	0.40	2.54	0.29	0.01	0.01	
0.00	10.72	9.73	7.55	59.38	133.77	28.06	8.60	5.01	2.98	7.91	8.11	1.29	21.52	5.93	5.69	10.92	4.25	17.38	0.64	1.93	0.51	0.01	0.02	
0.00	21.85	9.74	8.46	45.86	82.63	33.63	7.05	7.37	2.80	4.78	5.84	1.32	21.34	7.29	8.32	15.06	3.48	16.71	0.61	2.06	0.23	0.00	0.02	
0.00	35.97	22.07	8.93	82.92	116.47	34.43	9.43	15.27	3.15	14.57	7.66	2.52	32.36	17.76	5.89	15.95	4.06	15.03	1.89	2.48	1.37	0.01	0.03	
0.00	58.97	20.17	13.16	101.34	107.38	45.38	8.25	13.09	4.28	20.01	9.79	3.69	56.90	22.27	10.96	16.70	8.59	11.10	4.10	1.44	3.74	0.02	0.04	
0.00	36.29	19.39	15.89	65.51	98.98	38.31	8.87	14.70	2.28	28.12	8.77	3.11	31.79	17.14	17.27	16.86	18.70	10.14	2.57	1.02	3.90	0.00	0.04	
0.00	21.70	15.86	14.07	95.29	72.23	51.34	11.54	17.90	4.97	34.46	3.47	4.40	43.77	15.20	7.79	16.97	20.26	14.60	11.79	1.26	3.83	0.01	0.03	
0.00	24.51	8.85	11.29	55.43	125.03	49.81	14.01	8.77	5.93	25.09	5.37	4.36	36.26	6.45	4.52	16.38	19.90	15.88	20.10	1.55	3.60	0.02	0.03	
0.00	13.58	22.91	6.21	59.36	73.36	54.16	23.09	25.55	7.42	23.84	1.98	3.66	12.06	6.68	3.27	18.63	12.79	8.84	20.84	1.80	2.55	0.02	0.01	
0.00	21.69	20.37	10.38	33.66	101.97	28.64	24.18	20.78	9.41	25.86	4.92	4.21	17.94	17.73	8.31	19.57	10.87	5.66	19.64	2.52	1.90	0.02	0.00	
0.00	23.40	11.56	8.48	41.94	107.48	46.36	16.83	7.88	7.64	14.67	4.35	4.59	30.26	8.22	7.39	19.44	9.46	8.84	17.83	2.40	2.41	0.01	0.01	
0.00	28.14	9.48	8.68	32.03	66.38	19.00	15.36	7.60	6.73	13.16	3.64	3.88	27.44	10.90	6.73	13.14	7.77	6.38	13.27	2.58	3.59	0.01	0.00	
0.00	34.04	15.40	11.18	49.02	72.43	46.05	11.37	8.08	5.60	7.73	5.42	3.51	33.51	14.86	16.49	8.17	7.70	3.68	8.60	2.77	4.14	0.01	0.00	
0.00	22.55	10.88	9.06	59.97	122.82	63.57	16.15	15.23	5.89	5.65	4.57	2.80	20.17	13.33	7.33	6.85	9.12	6.31	8.39	2.31	3.73	0.01	0.00	
0.00	21.87	8.45	10.60	39.98	82.68	42.65	9.26	4.21	2.39	5.85	3.67	2.92	21.35	10.28	7.01	4.02	10.71	5.47	9.24	2.02	3.91	0.01	0.00	
0.00	17.40	9.77	10.13	44.04	101.81	37.01	14.39	7.89	3.73	6.28	3.08	2.66	13.45	11.69	8.66	6.18	11.67	4.92	7.98	1.29	4.17	0.01	0.00	
0.00	12.16	12.72	9.78	30.30	92.80	25.71	7.36	5.63	2.47	5.42	3.20	2.77	13.50	10.93	8.91	4.24	9.38	5.45	6.58	1.29	3.31	0.01	0.00	
0.00	18.16	13.98	15.41	71.41	91.65	60.87	7.56	9.93	5.23	4.92	4.62	2.71	18.00	11.47	4.67	4.01	8.32	5.68	6.31	2.05	3.49	0.01	0.00	
0.00	14.26	8.31	2.89	25.39	75.40	8.04	8.01	4.16	2.36	6.00	5.16	3.13	17.61	7.64	2.44	5.19	6.66	4.40	6.93	2.47	3.69	0.01	0.00	
0.00	12.08	23.09	24.71	99.40	114.16	133.01	7.25	4.48	1.62	5.27	5.20	2.55	21.17	21.29	3.84	5.69	5.91	4.03	6.79	2.08	3.42	0.00	0.00	
0.00	16.05	19.40	14.93	24.08	115.57	108.91	6.41	4.30	2.50	8.06	3.74	3.29	13.51	20.00	6.09	4.84	6.40	3.92	7.11	1.14	2.93	0.01	0.00	
0.00	48.99	9.98	11.05	131.56	133.88	49.29	7.33	11.05	4.45	6.64	5.22	3.32	28.90	10.00	4.47	6.28	6.63	3.97	8.02	0.60	2.76	0.00	0.00	
0.00	18.00	11.12	10.21	59.39	109.17	29.34	6.41	5.60	4.20	5.97	3.66	3.03	15.46	8.08	7.44	4.30	7.12	3.54	9.11	0.82	3.21	0.00	0.00	
0.00	23.38	9.50	9.12	48.39	103.69	47.41	12.30	8.29	5.61	10.27	4.16	3.40	18.08	9.60	7.25	5.34	7.22	4.06	10.66	1.52	3.79	0.01	0.00	
0.00	10.29	29.36	15.77	29.73	138.04	36.63	11.05	25.80	10.20	11.69	6.58	3.27	12.76	14.48	9.69	7.60	7.77	5.59	12.15	1.90	4.33	0.01	0.00	
0.00	29.50	21.64	8.32	58.04	176.69	42.79	23.65	20.03	7.59	14.42	5.80	3.46	37.20	15.60	5.38	7.57	7.44	6.35	14.15	2.16	4.30	0.01	0.00	
0.00	15.29	13.13	8.71	32.42	74.52	33.45	13.06	7.78	4.59	19.44	7.04	2.55	23.55	16.84	6.16	9.32	7.42	6.12	16.31	2.03	4.92	0.01	0.00	
0.00	30.65	11.01	13.42	58.95	105.01	41.79	11.38	6.92	4.03	20.19	7.27	2.89	28.71	18.27	14.42	12.55	8.57	5.35	18.82	1.78	6.09	0.01	0.00	
0.00	45.26	19.60	19.83	40.38	92.22	46.95	11.32	21.72	9.58	25.82	8.47	3.96	34.12	11.75	19.23	11.99	16.65	5.63	22.78	1.72	5.27	0.01	0.02	
0.00	45.02	22.99	10.75	86.18	63.11	23.30	11.93	12.10	8.14	35.20	4.55	4.60	35.60	16.68	15.36	16.00	21.24	8.32	22.81	2.72	4.25	0.01	0.03	
0.00	43.16	20.87	15.01	78.89	105.32	48.71	10.44	11.49	5.03	35.36	8.10	4.77	24.05	17.22	18.52	20.16	16.78	11.57	16.79	3.49	4.26	0.01	0.04	
0.00	26.32	23.04	11.16	83.38	102.27	29.07	16.14	13.99	7.02	21.64	9.95	4.73	35.46	14.78	7.69	23.11	7.42	11.55	12.90	3.25	4.01	0.02	0.05	
0.00	26.24	18.59	10.50	46.83	87.96	34.21	13.40	13.33	9.31	11.91	9.08	2.47	23.41	9.71	5.77	25.75	3.95	10.90	5.34	3.54	1.14	0.01	0.03	
0.00	23.96	7.88	5.39	47.96	58.75	38.82	10.67	10.57	6.12	6.82	7.57	0.75	27.60	11.16	4.41	18.73	4.48	11.79	1.04	4.04	0.28	0.00	0.06	
0.00	33.65	12.86	10.17	79.65	110.62	47.17	12.83	8.21	5.16	7.15	6.63	1.21	37.67	6.91	9.18	12.23	4.62	13.52	0.92	4.32	0.35	0.01	0.03	
0.00	13.72	6.22	5.07	35.66	75.19	14.83	7.52	6.08	3.78	4.32	1.42	0.58	14.55	6.47	5.36	10.08	3.34	14.25	0.67	3.94	0.30	0.00	0.02	
0.00	18.75	5.73	4.41	54.39	107.94	29.71	8.17	8.32	2.37	6.49	4.24	0.81	24.19	5.84	4.08	7.97	4.00	14.71	0.25	4.08	0.22	0.00	0.01	
0.00	13.13	7.53	5.69	52.42	93.94	18.63	10.62	5.60	2.32	6.32	3.44	0.77	20.73	6.57	4.89	6.91	3.42	15.27	0.25	4.27	0.20	0.00	0.01	
