gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-13.80	-5.83	7.31	33.84	6.59	18.34	17.96	-56.46	-7.46	-29.72	2.91	-0.11	16.73	-20.08	-4.96	-36.02	-32.24	-86.01	-2.34	-16.51	0.21	0.03	-0.04	
2.00	-37.00	28.73	10.73	4.64	85.20	-83.77	21.02	-52.68	-6.74	-43.34	-15.59	2.29	14.27	-18.12	-2.62	-33.20	-33.09	-87.86	-1.84	-16.62	0.06	0.03	-0.02	
3.00	-8.29	14.26	6.28	35.06	-90.67	-77.10	26.58	-49.11	-5.98	-46.28	-2.53	0.55	23.55	-8.06	0.48	-29.34	-31.53	-89.08	-1.12	-16.56	0.26	0.03	-0.00	
4.00	33.76	2.83	3.45	61.74	-106.74	-37.38	29.20	-46.32	-5.58	-17.67	2.17	-0.11	31.90	-8.10	4.34	-25.66	-13.86	-89.57	-0.20	-16.50	1.25	0.03	-0.01	
5.00	9.14	0.70	4.92	-12.80	-70.37	-54.69	30.49	-41.14	-5.33	-39.80	4.72	1.28	37.16	-7.36	5.05	-21.66	-19.92	-89.16	0.73	-16.49	3.09	0.03	0.02	
6.00	-3.36	-41.93	15.57	-41.07	-63.59	78.97	32.17	-41.39	-6.42	-56.54	21.75	2.70	44.62	-22.12	2.98	-18.06	-28.51	-87.50	0.86	-16.70	6.08	0.03	0.07	
7.00	-23.73	-12.47	-2.73	-130.75	-40.00	-51.35	26.96	-34.75	-5.30	-63.08	2.29	6.32	40.31	-11.77	-0.97	-14.38	-28.60	-84.31	-0.19	-16.97	8.86	0.02	0.11	
8.00	-29.21	-33.72	2.82	-75.22	5.01	72.74	29.03	-31.48	-7.13	-60.67	17.92	6.64	33.49	-13.90	-0.86	-10.58	-29.36	-79.22	-3.36	-16.92	11.41	0.02	0.12	
9.00	-40.67	-24.19	-9.85	-13.31	-0.85	25.44	26.41	-20.80	-7.53	-61.98	17.99	6.34	23.20	-1.15	-2.73	-8.17	-28.58	-72.16	-7.66	-16.40	12.35	0.02	0.09	
10.00	-17.75	-16.99	-10.31	34.07	-44.06	60.86	28.52	-16.67	-8.64	-55.63	7.86	5.75	27.20	6.94	-3.52	-4.10	-24.05	-63.02	-11.36	-15.18	11.77	0.02	0.05	
11.00	-11.22	8.19	-24.50	50.30	-94.18	-79.42	27.15	-4.57	-8.49	-63.48	-7.92	5.68	33.36	19.35	-6.21	-0.89	-23.31	-52.25	-13.83	-13.17	10.75	0.03	0.04	
12.00	7.32	-20.69	-2.32	51.14	-164.33	86.53	24.12	-9.23	-8.69	-60.91	-5.61	4.27	41.84	10.94	-5.60	1.30	-21.19	-40.32	-15.52	-10.42	9.86	0.05	0.03	
13.00	-11.12	2.11	-15.57	-12.82	-151.87	-23.95	15.67	-0.04	-7.21	-63.65	-13.35	4.49	34.78	23.43	-6.48	-0.09	-20.02	-28.41	-17.16	-7.53	9.54	0.08	0.02	
14.00	-13.13	-3.13	-2.09	-0.30	-87.67	50.69	15.30	-2.17	-4.99	-59.57	-14.67	4.72	33.65	23.79	-4.99	0.60	-19.59	-17.82	-18.87	-5.00	9.73	0.10	0.03	
15.00	-23.81	-12.33	-5.19	-13.65	-66.01	73.99	13.12	-0.56	-3.17	-56.23	-14.55	5.49	22.96	19.27	-9.02	0.93	-20.28	-9.74	-21.17	-3.03	10.34	0.11	0.03	
16.00	-33.08	5.11	-19.15	-3.56	42.77	-42.05	11.22	7.84	-2.77	-55.84	-18.31	6.67	24.71	26.27	-6.93	1.48	-22.30	-3.85	-23.79	-1.80	11.12	0.10	0.03	
17.00	-18.87	-39.73	19.69	78.39	-6.11	291.59	15.13	-6.09	-3.72	-49.27	-14.42	5.59	23.47	9.51	-3.73	0.98	-23.36	-0.11	-26.62	-0.62	11.55	0.09	0.03	
18.00	-32.82	15.55	-21.11	3.74	39.74	-52.08	14.34	5.15	-1.98	-51.63	-27.41	6.77	18.78	37.98	-1.24	4.61	-25.13	1.94	-29.62	-0.07	11.98	0.08	0.03	
19.00	-28.87	-1.60	-6.01	49.22	22.33	69.76	15.38	1.63	-3.59	-46.70	-25.96	5.78	17.95	31.24	0.98	3.59	-26.69	2.75	-32.40	0.18	12.03	0.12	0.03	
20.00	-33.68	25.80	-34.51	-35.72	34.28	-202.09	15.08	6.28	-1.59	-50.73	-34.55	6.47	18.55	42.01	-0.22	5.33	-29.73	2.92	-35.11	0.02	12.14	0.12	0.03	
21.00	-12.68	-12.61	-1.55	45.88	-52.08	23.16	19.64	-1.59	-2.84	-45.58	-29.07	4.91	20.00	21.77	2.56	6.02	-31.90	1.61	-37.79	0.19	12.17	0.06	0.03	
22.00	-18.27	-2.00	-7.02	2.88	-30.76	-27.89	16.32	0.48	-2.55	-45.03	-32.32	4.69	22.93	25.82	4.58	6.44	-33.38	0.92	-40.47	0.17	12.38	0.02	0.03	
23.00	-7.98	-5.88	2.24	-6.05	-38.11	8.42	13.68	-0.20	-2.17	-42.03	-33.06	4.04	32.14	21.74	7.16	5.78	-35.00	0.59	-43.18	0.15	12.68	0.01	0.03	
24.00	-7.93	-6.29	2.12	2.45	-34.13	4.52	11.08	0.86	-2.01	-39.70	-34.13	3.58	32.93	19.79	8.38	5.00	-36.58	0.54	-45.85	0.13	13.08	0.01	0.03	
25.00	-18.05	-12.10	-1.44	36.81	-38.39	-7.93	8.97	1.01	-1.79	-34.62	-34.90	3.06	21.52	14.56	7.96	4.86	-37.51	0.61	-48.53	0.15	13.46	0.02	0.03	
26.00	-16.78	-7.33	-1.46	29.24	6.95	-13.92	8.75	0.97	-1.47	-33.62	-36.69	3.08	27.17	16.75	9.24	3.51	-38.09	0.68	-51.13	0.11	13.71	0.02	0.03	
27.00	-25.64	-10.01	-6.07	42.77	-41.73	-24.72	7.82	-0.54	-0.90	-30.67	-36.63	3.16	13.16	16.96	8.22	3.95	-38.63	0.75	-53.57	0.05	13.79	0.02	0.03	
