gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-6.62	-1.07	-1.46	0.05	0.92	0.05	17.28	-4.97	-15.83	-19.91	12.93	12.46	0.00	18.33	-9.95	-3.82	-21.59	13.73	8.17	0.00	-16.21	-1.40	4.52	
2.00	-6.84	-1.07	-1.43	0.05	0.92	0.05	17.75	-5.02	-15.70	-20.45	13.22	12.34	0.00	18.91	-10.00	-3.75	-22.24	14.01	8.29	0.00	-16.23	-1.43	4.47	
3.00	-7.10	-1.07	-1.34	0.05	0.92	0.05	18.37	-5.12	-15.63	-21.18	13.60	12.24	0.00	19.64	-10.04	-3.67	-23.06	14.37	8.48	0.00	-16.27	-1.44	4.39	
4.00	-7.48	-1.05	-1.29	0.05	0.92	0.05	19.27	-5.28	-15.54	-22.19	14.12	12.19	0.00	20.64	-10.07	-3.65	-24.12	14.86	8.75	0.00	-16.32	-1.48	4.35	
5.00	-7.90	-1.04	-1.23	0.04	0.92	0.04	20.39	-5.48	-15.42	-23.51	14.79	12.15	0.00	21.86	-10.15	-3.68	-25.47	15.49	9.16	0.00	-16.42	-1.49	4.29	
6.00	-8.39	-1.03	-1.17	0.04	0.91	0.04	21.81	-5.74	-15.30	-25.25	15.65	12.14	0.00	23.33	-10.25	-3.75	-27.12	16.24	9.72	0.00	-16.57	-1.49	4.22	
7.00	-8.93	-1.01	-1.10	0.04	0.91	0.04	23.48	-6.11	-15.17	-27.41	16.69	12.20	0.00	25.05	-10.38	-3.85	-29.14	17.15	10.42	0.00	-16.82	-1.51	4.13	
8.00	-9.48	-0.97	-0.99	0.04	0.91	0.04	25.40	-6.56	-15.00	-30.01	17.92	12.27	0.00	26.97	-10.52	-4.01	-31.42	18.16	11.29	0.00	-17.15	-1.54	3.98	
9.00	-10.03	-0.91	-0.95	0.04	0.90	0.04	27.47	-7.07	-14.77	-32.89	19.29	12.42	0.00	28.97	-10.73	-4.30	-33.95	19.40	12.30	0.00	-17.57	-1.63	3.87	
10.00	-10.60	-0.84	-0.93	0.04	0.89	0.04	29.68	-7.60	-14.54	-35.98	20.77	12.64	0.00	31.14	-11.00	-4.65	-36.75	20.85	13.40	0.00	-18.05	-1.72	3.77	
11.00	-11.21	-0.83	-0.92	0.03	0.89	0.04	32.06	-8.11	-14.31	-39.31	22.34	12.88	0.00	33.58	-11.41	-4.95	-39.99	22.51	14.59	0.00	-18.58	-1.75	3.71	
12.00	-11.84	-0.84	-0.96	0.03	0.88	0.04	34.62	-8.59	-13.93	-42.88	24.02	13.09	0.00	36.21	-11.93	-5.21	-43.51	24.20	15.80	0.00	-19.13	-1.76	3.69	
13.00	-12.42	-0.86	-0.99	0.03	0.87	0.04	37.18	-9.05	-13.52	-46.59	25.85	13.30	0.00	38.96	-12.47	-5.33	-47.34	25.98	16.88	0.00	-19.78	-1.75	3.68	
14.00	-12.95	-0.92	-1.07	0.03	0.86	0.04	39.76	-9.42	-13.03	-50.39	27.79	13.43	0.00	41.72	-13.08	-5.32	-51.28	27.80	17.84	0.00	-20.49	-1.71	3.72	
15.00	-13.43	-0.99	-1.15	0.02	0.84	0.04	42.39	-9.77	-12.48	-54.35	29.71	13.51	0.00	44.51	-13.67	-5.11	-55.32	29.66	18.62	0.00	-21.28	-1.63	3.77	
16.00	-13.76	-1.02	-1.38	0.02	0.83	0.04	44.94	-10.05	-11.75	-58.35	31.51	13.59	0.00	47.09	-14.26	-4.88	-59.36	31.53	19.23	0.00	-22.20	-1.65	3.96	
17.00	-14.06	-1.10	-1.58	0.02	0.81	0.04	47.42	-10.28	-11.08	-62.30	33.26	13.67	0.00	49.69	-14.81	-4.46	-63.42	33.26	19.70	0.00	-23.16	-1.61	4.12	
18.00	-14.30	-1.21	-1.75	0.02	0.80	0.04	49.73	-10.44	-10.44	-66.08	34.94	13.68	0.00	52.21	-15.31	-3.86	-67.34	34.78	20.04	0.00	-24.11	-1.56	4.28	
19.00	-14.54	-1.31	-1.96	0.02	0.78	0.04	51.96	-10.53	-9.78	-69.70	36.51	13.65	0.00	54.58	-15.75	-3.22	-71.05	36.28	20.26	0.00	-24.98	-1.53	4.45	
20.00	-14.72	-1.38	-2.18	0.01	0.77	0.04	54.02	-10.58	-9.11	-73.10	37.91	13.61	0.00	56.71	-16.11	-2.59	-74.45	37.73	20.34	0.00	-25.83	-1.55	4.64	
21.00	-14.83	-1.44	-2.37	0.01	0.75	0.04	55.86	-10.62	-8.52	-76.20	39.18	13.59	0.00	58.62	-16.35	-1.90	-77.58	39.03	20.30	0.00	-26.64	-1.58	4.80	
22.00	-14.93	-1.51	-2.52	0.01	0.74	0.04	57.47	-10.64	-8.03	-78.96	40.26	13.58	0.00	60.37	-16.51	-1.18	-80.38	40.04	20.23	0.00	-27.37	-1.59	4.93	
23.00	-14.99	-1.58	-2.69	0.01	0.73	0.04	58.87	-10.64	-7.59	-81.38	41.11	13.58	0.00	61.85	-16.64	-0.53	-82.83	40.90	20.15	0.00	-28.00	-1.60	5.05	
24.00	-15.05	-1.61	-2.86	0.01	0.72	0.04	60.02	-10.58	-7.20	-83.37	41.79	13.56	0.00	63.06	-16.74	-0.02	-84.84	41.58	20.08	0.00	-28.50	-1.66	5.15	
25.00	-15.09	-1.65	-2.98	0.01	0.71	0.04	60.88	-10.52	-6.92	-84.89	42.30	13.55	0.00	64.01	-16.80	0.44	-86.41	42.01	20.01	0.00	-28.86	-1.68	5.23	
26.00	-15.10	-1.70	-3.02	0.01	0.71	0.03	61.42	-10.49	-6.78	-85.94	42.56	13.51	0.00	64.66	-16.76	0.85	-87.49	42.21	19.97	0.00	-29.11	-1.65	5.23	
27.00	-15.02	-1.90	-2.91	0.02	0.70	0.03	61.42	-10.45	-6.94	-86.37	42.54	13.46	0.00	64.92	-16.63	1.34	-87.99	42.15	19.92	0.00	-29.33	-1.38	5.18	
28.00	-14.86	-2.36	-2.61	0.02	0.70	0.03	60.78	-10.42	-7.53	-86.12	42.31	13.41	0.00	64.82	-16.45	2.02	-87.89	41.81	19.92	0.00	-29.53	-0.80	5.14	
29.00	-14.88	-2.36	-2.56	0.02	0.71	0.03	60.33	-10.37	-7.67	-85.36	41.62	13.38	0.00	64.42	-16.24	2.06	-87.15	41.01	19.78	0.00	-29.32	-0.78	5.08	
30.00	-14.92	-2.33	-2.55	0.02	0.71	0.03	59.57	-10.28	-7.89	-83.97	40.40	13.34	0.00	63.66	-16.03	1.97	-85.76	39.81	19.53	0.00	-28.92	-0.79	5.11	
31.00	-14.95	-1.97	-2.69	0.02	0.72	0.03	58.69	-10.19	-7.84	-82.03	38.57	13.26	0.00	62.37	-15.81	1.40	-83.68	38.10	19.08	0.00	-28.34	-1.19	5.10	
32.00	-14.91	-1.93	-2.64	0.03	0.73	0.03	57.15	-10.13	-8.35	-79.36	36.30	13.15	0.00	60.75	-15.57	1.05	-81.00	35.92	18.56	0.00	-27.65	-1.18	5.16	
33.00	-14.77	-1.57	-2.79	0.03	0.75	0.03	55.47	-10.06	-8.60	-76.31	33.83	13.03	0.00	58.66	-15.33	0.25	-77.86	33.47	17.89	0.00	-26.93	-1.54	5.22	
34.00	-14.51	-1.58	-2.73	0.04	0.77	0.03	53.07	-9.92	-9.30	-72.60	31.66	13.03	0.00	56.16	-15.03	-0.27	-74.16	31.28	17.38	0.00	-26.03	-1.44	5.33	
35.00	-14.15	-1.52	-2.69	0.04	0.79	0.03	50.27	-9.79	-9.92	-68.48	30.01	12.96	0.00	53.23	-14.60	-0.96	-70.11	29.63	16.70	0.00	-25.02	-1.38	5.43	
36.00	-13.68	-1.43	-2.62	0.05	0.81	0.03	47.04	-9.73	-10.66	-63.87	27.88	12.70	0.00	49.89	-14.07	-1.70	-65.55	27.49	15.88	0.00	-23.93	-1.35	5.45	
