gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	21.63	11.26	10.65	71.98	140.42	43.65	15.26	6.33	8.89	15.33	5.03	2.65	32.47	8.22	8.36	26.06	24.63	7.28	6.73	2.62	1.54	0.01	0.01	
0.00	28.59	9.17	7.86	31.83	123.04	39.96	14.67	2.29	9.56	12.79	2.66	3.08	56.06	8.86	3.56	24.94	23.40	7.31	6.89	2.38	1.42	0.00	0.00	
0.00	22.01	6.52	3.68	62.27	75.10	17.01	17.64	5.15	9.09	15.46	2.01	2.70	39.69	5.58	1.65	24.64	22.75	7.55	7.33	2.40	1.41	0.00	0.00	
0.00	18.99	3.82	4.00	48.73	65.58	16.08	16.73	4.17	9.10	14.49	2.43	2.60	39.87	4.92	1.98	24.27	22.45	8.06	7.97	2.36	1.57	0.00	0.01	
0.00	15.94	9.34	4.06	46.27	101.15	39.52	16.82	6.01	8.55	16.87	2.87	2.70	35.31	9.46	3.96	23.85	21.80	8.80	8.56	2.42	1.81	0.00	0.01	
0.00	35.44	14.74	6.91	58.60	52.03	32.25	15.75	4.49	8.59	14.71	2.66	2.58	55.10	12.14	5.39	22.80	22.08	9.49	9.15	2.17	1.92	0.00	0.00	
0.00	18.72	11.49	7.39	36.83	133.78	26.24	16.57	3.24	8.42	16.76	4.43	2.39	41.24	9.23	6.69	21.68	20.65	10.12	10.01	2.00	2.04	0.00	0.01	
0.00	26.46	11.01	2.98	77.51	106.49	22.17	16.13	3.48	7.77	14.76	3.16	2.34	36.45	10.43	7.03	21.12	21.31	10.71	10.58	2.03	2.04	0.00	0.01	
0.00	16.85	10.15	6.17	56.10	72.56	23.96	16.12	3.65	7.52	14.49	4.36	2.17	35.74	3.88	4.39	20.10	20.68	11.06	10.85	1.87	2.12	0.00	0.00	
0.00	29.02	19.28	12.67	58.54	123.80	51.86	16.05	6.17	6.57	16.17	7.50	2.43	37.21	11.85	5.52	19.30	19.87	11.30	11.20	1.89	2.29	0.01	0.00	
0.00	27.35	14.39	11.84	68.95	107.22	42.30	14.86	3.02	6.82	12.67	3.19	2.35	51.87	9.04	9.09	18.94	19.59	11.70	11.48	1.80	2.53	0.00	0.00	
0.00	27.07	4.47	4.70	45.83	70.44	18.72	15.20	3.02	6.21	12.33	3.21	1.70	25.27	5.36	4.57	17.86	19.76	11.82	11.60	1.98	2.84	0.00	0.00	
0.00	15.06	4.81	4.47	88.23	133.89	25.70	12.77	4.44	5.61	12.43	4.46	1.43	41.10	4.93	3.65	17.44	18.10	11.84	11.66	2.17	3.01	0.00	0.01	
0.00	26.83	6.42	3.65	38.06	61.58	22.29	15.03	4.22	4.82	12.93	3.70	0.83	37.76	4.72	3.19	16.79	18.30	12.26	12.46	2.26	3.14	0.00	0.01	
0.00	17.05	8.83	8.40	89.48	122.71	23.95	12.67	3.49	4.51	14.36	4.21	1.05	32.98	7.47	7.13	17.32	18.38	13.09	13.79	2.54	3.17	0.00	0.00	
0.00	32.63	9.48	10.25	90.47	71.37	52.67	14.34	4.32	4.05	14.88	5.46	1.02	42.86	8.74	5.89	17.22	17.33	13.98	15.22	2.68	3.35	0.00	0.00	
0.00	23.77	12.14	8.15	134.51	89.01	49.45	14.73	2.72	3.93	14.06	4.85	0.82	39.27	11.37	6.16	17.32	17.78	14.45	16.47	2.67	3.56	0.00	0.00	
0.00	19.28	8.55	5.24	64.78	71.67	35.25	15.22	4.22	3.18	15.46	7.14	1.33	26.89	10.60	5.18	17.24	17.77	14.62	17.26	2.63	3.91	0.00	0.00	
0.00	20.81	7.68	5.92	78.40	167.98	32.19	10.51	5.11	3.72	14.03	6.59	1.89	45.44	8.73	3.07	17.20	18.17	14.42	17.38	2.68	4.09	0.00	0.00	
0.00	27.78	9.35	9.28	100.53	165.12	16.97	13.29	7.03	2.64	12.54	9.21	3.62	44.82	8.40	9.83	16.63	18.45	14.21	17.15	2.85	4.12	0.00	0.01	
0.00	17.06	7.81	9.71	19.02	113.03	40.83	11.99	7.03	2.06	13.04	7.34	3.85	19.56	8.00	7.93	16.53	17.13	14.14	16.68	3.06	4.08	0.00	0.00	
0.00	16.79	9.88	6.77	88.66	120.45	23.98	8.56	5.62	1.66	9.60	7.71	3.67	31.68	11.36	6.16	16.81	15.11	13.91	15.71	3.19	4.06	0.00	0.00	
0.00	37.46	10.28	9.43	90.10	59.20	28.10	7.72	7.37	2.05	8.94	8.71	3.80	48.32	10.49	6.18	16.16	13.17	13.21	14.79	3.33	3.91	0.01	0.00	
0.00	19.61	14.18	10.02	36.71	126.43	31.46	6.85	7.30	2.27	10.02	9.42	4.71	34.46	9.46	8.23	14.15	11.04	12.56	14.63	3.21	3.54	0.00	0.00	
0.00	13.70	10.36	5.84	55.82	131.08	27.29	8.98	7.17	2.82	10.54	10.59	5.48	19.68	8.10	5.30	11.59	8.92	12.59	15.19	2.86	3.07	0.00	0.00	
0.00	19.04	3.98	5.08	79.25	102.05	17.59	7.67	8.12	3.38	8.28	8.83	5.69	33.76	5.18	4.77	8.62	6.64	13.09	16.02	2.26	2.94	0.00	0.00	
0.00	34.23	27.83	9.07	184.24	169.37	71.44	6.99	14.13	6.45	6.53	13.72	6.15	20.23	4.42	6.55	6.11	6.60	13.69	16.75	1.90	3.00	0.00	0.01	
0.00	53.94	14.71	7.47	325.35	218.58	67.50	9.31	10.51	5.28	9.51	11.60	6.42	35.72	10.45	7.97	5.79	7.00	13.59	16.19	2.00	2.98	0.00	0.01	
0.00	26.02	8.21	4.46	74.55	80.80	24.46	11.80	9.86	4.58	13.30	9.25	7.91	43.60	6.77	4.43	12.04	11.59	12.24	13.44	2.71	2.73	0.00	0.00	
0.00	115.21	35.37	9.74	884.62	624.22	153.46	34.47	19.72	4.36	19.44	11.75	7.82	84.36	18.69	3.41	20.96	19.56	10.44	9.81	3.54	2.87	0.01	0.01	
0.00	91.60	2.18	8.43	267.86	140.19	40.35	28.05	9.26	5.19	35.05	4.80	7.56	140.19	8.82	4.53	28.06	26.45	12.80	12.12	4.29	3.75	0.01	0.00	
0.00	352.98	24.22	21.93	369.90	689.08	52.93	31.56	7.99	6.95	35.32	6.78	8.73	439.01	5.73	6.79	32.09	29.30	20.49	20.89	4.38	4.57	0.04	0.02	
