gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	325.51	12.99	65.95	0.01	
2.00	325.01	12.98	65.84	0.01	
3.00	318.94	12.73	64.65	0.01	
4.00	312.17	12.45	63.27	0.01	
5.00	304.60	12.16	61.73	0.01	
6.00	293.97	11.75	59.64	0.01	
7.00	281.56	11.26	57.13	0.01	
8.00	268.59	10.74	54.48	0.01	
9.00	254.19	10.14	51.52	0.01	
10.00	237.00	9.46	48.07	0.01	
11.00	217.09	8.65	43.97	0.02	
12.00	195.17	7.82	39.46	0.05	
13.00	173.32	6.94	35.09	0.86	
14.00	153.29	6.14	31.00	3.19	
15.00	135.38	5.41	27.45	7.98	
16.00	120.29	4.81	24.41	12.01	
17.00	106.08	4.26	21.57	14.18	
18.00	90.35	3.63	18.37	14.87	
19.00	77.63	3.13	15.78	14.78	
20.00	69.27	2.80	14.13	14.23	
21.00	63.28	2.55	12.89	13.19	
22.00	62.88	2.52	12.78	10.42	
23.00	69.77	2.83	14.18	5.31	
24.00	83.27	3.38	16.88	0.71	
25.00	107.25	4.31	21.81	0.03	
26.00	137.01	5.54	27.85	0.02	
27.00	169.33	6.82	34.40	0.02	
28.00	203.88	8.17	41.37	0.01	
29.00	240.49	9.62	48.78	0.01	
30.00	280.14	11.19	56.74	0.01	
31.00	321.93	12.84	65.21	0.01	
32.00	363.97	14.51	73.72	0.00	
33.00	403.89	16.10	81.81	0.00	
34.00	444.33	17.71	90.03	0.00	
35.00	487.36	19.42	98.72	0.00	
36.00	529.05	21.08	107.15	0.00	
37.00	568.97	22.67	115.22	0.00	
38.00	607.23	24.19	122.93	0.00	
39.00	644.45	25.67	130.44	0.00	
40.00	681.42	27.13	137.94	0.00	
41.00	717.02	28.54	145.03	0.00	
42.00	753.56	29.99	152.43	0.00	
43.00	791.11	31.50	160.14	0.00	
44.00	823.68	32.79	166.62	0.00	
45.00	849.04	33.81	171.89	0.00	
46.00	871.34	34.70	176.41	0.00	
47.00	893.60	35.57	180.87	0.00	
48.00	909.44	36.20	183.95	0.00	
49.00	915.10	36.44	185.23	0.00	
50.00	912.86	36.33	184.56	0.00	
51.00	903.90	35.99	182.89	0.00	
52.00	892.06	35.52	180.56	0.00	
53.00	880.62	35.06	178.17	0.00	
54.00	869.22	34.60	175.85	0.00	
55.00	854.64	34.02	172.87	0.00	
56.00	835.77	33.28	169.19	0.00	
57.00	816.24	32.50	165.22	0.00	
58.00	796.91	31.74	161.36	0.00	
59.00	774.70	30.84	156.76	0.00	
60.00	748.63	29.81	151.55	0.00	
61.00	721.09	28.71	145.97	0.00	
62.00	689.23	27.45	139.51	0.00	
63.00	650.65	25.92	131.74	0.00	
64.00	610.74	24.33	123.66	0.00	
65.00	570.72	22.74	115.59	0.00	
66.00	528.35	21.06	107.01	0.00	
67.00	484.52	19.31	98.11	0.01	
68.00	438.77	17.48	88.93	0.01	
69.00	390.59	15.58	79.15	0.02	
70.00	341.78	13.63	69.14	0.31	
71.00	295.76	11.81	59.94	2.64	
72.00	250.06	9.98	50.69	5.15	
73.00	203.37	8.13	41.26	7.25	
74.00	160.08	6.42	32.48	8.76	
75.00	123.62	4.97	25.10	9.88	
76.00	93.14	3.75	18.98	10.93	
77.00	68.69	2.79	13.97	12.53	
78.00	50.08	2.03	10.13	15.65	
79.00	35.84	1.44	7.20	19.38	
80.00	26.13	1.09	5.32	23.79	
81.00	22.09	0.92	4.53	28.77	
82.00	22.21	0.92	4.55	31.84	
83.00	24.25	1.00	4.96	34.74	
84.00	26.91	1.10	5.50	39.33	
85.00	30.07	1.22	6.13	44.57	
86.00	33.67	1.36	6.86	47.86	
87.00	38.85	1.57	7.89	47.22	
88.00	46.04	1.85	9.34	44.32	
89.00	52.43	2.10	10.62	40.15	
90.00	60.04	2.41	12.12	35.62	
91.00	72.16	2.87	14.64	30.24	
92.00	87.75	3.53	17.84	24.42	
93.00	108.00	4.34	21.95	21.86	
94.00	128.56	5.18	26.14	19.05	
95.00	144.05	5.79	29.24	14.98	
96.00	152.65	6.14	31.02	10.66	
97.00	159.09	6.39	32.31	6.56	
98.00	168.37	6.75	34.14	2.99	
99.00	179.56	7.19	36.37	1.51	
100.00	189.08	7.57	38.31	0.80	
