gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-41.05	-13.66	5.56	-8.94	14.48	-10.72	-18.44	-24.93	9.01	-12.67	-20.71	4.29	7.32	-13.87	-2.28	-7.16	4.47	-18.23	-12.77	-0.54	2.15	0.03	0.03	
2.00	-28.22	-11.11	-1.69	12.39	-40.91	-5.47	-13.63	-25.26	6.79	-10.63	-22.30	6.25	4.65	-1.93	-2.54	-5.93	6.26	-18.43	-15.46	-1.73	3.53	0.03	0.03	
3.00	-28.26	-17.07	-0.34	-8.74	-43.74	23.34	-7.91	-24.31	6.25	-13.44	-24.04	9.26	1.40	1.97	-2.49	-4.59	11.76	-17.95	-19.98	-2.07	5.40	0.02	0.03	
4.00	-35.13	-11.68	-7.36	45.92	10.50	27.54	-8.33	-22.56	5.57	-20.97	-26.96	14.91	9.41	12.50	-0.65	-5.79	19.25	-17.09	-26.71	-2.69	8.53	0.03	0.03	
5.00	-24.81	0.01	-17.20	35.37	-38.92	-4.20	3.32	-18.25	3.05	-25.38	-34.05	21.71	10.46	24.35	-0.06	-1.36	32.14	-14.94	-36.62	-3.22	12.79	0.03	0.03	
6.00	-38.56	19.43	-28.13	48.83	-25.37	-20.69	5.93	-12.83	1.30	-33.98	-39.17	28.86	9.48	47.18	1.19	-1.65	47.92	-11.29	-50.55	-2.96	17.74	0.04	0.03	
7.00	-4.94	11.10	-26.24	13.06	-36.28	21.13	16.80	-14.50	1.74	-36.99	-36.03	37.29	35.17	60.09	6.15	2.45	67.52	-7.63	-67.53	-2.51	23.50	0.05	0.03	
8.00	-10.07	10.76	-32.25	-51.39	-21.79	22.06	11.64	-12.46	1.59	-45.72	-36.41	44.62	50.65	66.90	7.80	-0.13	84.61	-4.71	-85.26	-2.59	28.71	0.05	0.03	
9.00	-9.59	12.41	-38.18	-25.16	3.60	3.94	13.27	-8.78	0.85	-48.82	-35.45	48.70	58.21	71.28	7.97	-0.52	90.61	-1.42	-100.01	-1.39	32.28	0.05	0.03	
10.00	16.53	3.14	-40.66	-13.13	-124.85	26.30	17.13	-9.01	0.50	-42.29	-31.04	48.13	57.55	68.92	6.93	0.86	83.48	-0.29	-109.16	-1.35	33.13	0.04	0.03	
11.00	2.51	8.32	-27.28	-56.77	-74.68	52.36	14.61	-5.33	0.05	-45.43	-30.53	43.24	51.66	60.54	10.48	1.16	63.35	1.21	-110.19	-0.01	30.24	0.04	0.03	
12.00	-10.07	-0.33	-23.07	27.05	-76.66	23.48	18.85	-2.89	-0.65	-41.87	-25.74	34.44	28.00	42.93	7.00	3.39	38.82	1.15	-104.40	0.03	25.39	0.03	0.04	
13.00	-14.27	8.49	-15.30	18.55	46.52	14.55	15.86	-5.51	0.29	-38.85	-25.39	24.43	31.09	39.15	9.93	2.42	16.78	0.92	-91.93	-0.02	18.91	0.02	0.04	
14.00	-4.26	-2.37	0.08	16.63	-2.30	-3.09	13.22	-2.05	-0.82	-30.86	-18.49	14.26	21.81	17.33	13.70	1.09	-1.88	0.99	-71.65	-0.04	11.31	0.03	0.04	
15.00	-5.87	-7.64	-5.80	39.57	-69.65	-12.40	6.93	-1.07	-0.37	-22.19	-16.28	9.55	4.98	4.07	6.51	-2.64	-12.07	0.76	-51.66	-0.06	7.17	0.03	0.05	
16.00	-11.68	-1.54	-0.79	1.46	-11.84	-7.57	-1.77	-1.96	1.38	-22.19	-13.83	6.13	10.14	1.18	6.48	-5.34	-17.03	0.17	-35.95	-0.51	4.70	0.04	0.07	
17.00	3.02	-10.61	0.96	34.59	-4.59	-71.41	21.72	-9.84	1.87	-19.21	-12.86	3.25	-4.30	-7.05	2.70	9.34	-18.14	-2.26	-22.65	-0.40	1.52	-0.00	0.07	
18.00	-1.97	-17.33	-6.11	8.26	4.32	1.85	-17.52	-9.98	6.71	-8.83	-7.68	0.84	21.04	-18.59	-8.22	6.95	-14.84	-5.18	-10.55	0.29	-0.28	0.01	0.07	
19.00	-29.14	-16.45	-1.98	-96.33	-65.46	40.18	-56.96	-15.95	14.39	-11.31	-8.04	0.67	28.13	-20.88	-5.55	0.05	-13.62	-10.35	-2.99	0.22	-1.11	0.01	0.07	
20.00	-34.10	-20.00	5.11	29.49	59.75	15.88	-28.18	-35.97	20.11	-6.85	-7.36	1.62	0.76	-11.56	-0.07	26.31	-11.85	-17.67	1.12	0.99	-0.79	0.03	0.08	
21.00	-68.00	-27.12	6.86	-18.20	-78.84	35.41	-81.05	-30.01	30.43	-2.46	-5.45	2.23	10.20	-38.28	-11.10	42.64	-5.86	-29.52	1.79	3.91	-0.21	0.06	0.08	
22.00	4.71	-18.52	1.38	-260.76	-225.18	-1.06	-95.28	-35.75	39.88	-1.33	-9.85	2.25	70.32	-42.83	-3.93	62.45	0.07	-42.90	1.59	4.72	-0.19	0.07	0.06	
23.00	4.90	-32.32	4.76	-330.43	-247.09	38.90	-103.94	-47.11	47.79	4.65	8.68	-3.78	63.45	-33.13	-0.86	80.64	2.10	-55.53	1.18	3.42	0.00	0.06	0.04	
24.00	99.29	-85.95	-19.46	-98.89	105.18	-98.15	-113.62	-44.34	51.85	20.22	-2.02	-2.93	172.69	-84.33	-31.02	96.53	7.38	-66.34	1.49	1.82	-0.28	0.06	0.04	
25.00	15.37	-34.57	15.76	330.99	245.71	77.22	-112.92	-51.37	56.30	12.50	-8.82	0.69	130.21	-47.98	-4.59	112.30	-4.27	-75.13	1.18	-0.82	-0.26	0.04	0.05	
26.00	5.00	-5.10	12.15	-183.82	-174.24	19.00	-113.56	-57.28	57.75	-7.39	-22.42	7.22	95.84	-47.06	2.46	125.59	-0.48	-80.42	0.45	-3.85	-0.43	0.03	0.02	
27.00	23.72	-55.61	-9.34	-395.44	-338.91	-43.87	-131.88	-47.56	56.28	3.13	13.62	-8.43	94.67	-63.68	-11.19	125.64	-2.24	-84.54	0.04	-5.58	0.32	0.03	0.01	
28.00	1.78	-52.51	15.83	339.63	346.19	16.68	-103.16	-58.22	55.16	-5.88	-13.11	2.71	148.88	-51.06	-4.97	123.58	-5.94	-88.91	0.22	-6.82	0.07	0.03	0.03	
29.00	12.88	-53.89	0.36	63.10	57.47	-56.10	-111.07	-56.16	55.40	-7.49	-12.69	2.32	128.21	-58.94	-8.26	118.92	-11.70	-91.83	0.28	-7.71	0.34	0.03	0.04	
30.00	6.69	-57.61	3.62	-14.63	21.57	-5.88	-110.34	-57.17	55.24	-10.14	-12.48	1.24	117.99	-60.75	-13.64	116.31	-1.73	-93.29	-0.12	-8.26	-0.01	0.04	0.01	
31.00	45.23	-13.50	-12.82	-410.38	-337.78	-63.13	-119.74	-49.15	52.92	-2.72	-12.50	1.68	106.93	-45.35	-4.24	115.22	-9.52	-94.06	0.34	-8.44	0.08	0.03	0.04	
32.00	2.11	-4.28	-15.62	34.25	-16.20	-99.87	-110.40	-55.87	54.00	-12.19	-24.76	5.65	102.29	-39.23	-7.63	113.60	-68.73	-94.02	7.10	-8.65	2.93	0.03	0.54	
33.00	16.76	-40.72	-2.52	32.14	37.20	-19.66	-104.33	-54.94	52.47	-9.12	-10.09	3.62	123.69	-40.53	-6.50	113.20	-8.30	-94.05	-0.86	-8.51	-0.36	0.03	-0.03	
34.00	54.10	-31.72	-9.33	101.20	24.15	28.20	-96.51	-49.71	49.92	0.83	-5.80	3.05	140.64	-32.07	-5.81	113.98	-9.74	-94.23	-0.06	-8.71	-0.14	0.03	0.01	
35.00	9.79	-35.07	3.03	-24.36	-29.25	9.77	-102.35	-56.81	51.97	-16.98	-17.40	7.11	114.57	-44.75	-8.04	111.90	-12.85	-94.92	-0.59	-9.21	-0.38	0.03	-0.00	
36.00	21.51	-30.87	-11.00	-1.97	-22.01	-22.54	-101.45	-56.02	51.77	-8.05	-9.86	3.74	115.67	-32.18	-7.86	110.56	-12.31	-95.29	-0.41	-9.21	-0.22	0.03	0.00	
37.00	-0.94	-29.78	-1.89	10.94	-12.36	-8.42	-100.94	-57.09	51.53	-13.02	-13.03	4.79	102.79	-33.91	-4.06	109.42	-13.20	-95.57	-0.12	-9.37	-0.15	0.03	0.02	
38.00	4.89	-23.84	-1.05	-12.70	-44.55	6.50	-101.09	-57.90	52.07	-10.50	-12.60	5.67	101.89	-27.18	-1.49	108.50	-12.07	-95.61	-0.58	-9.75	-0.44	0.03	-0.01	
39.00	-2.22	-32.65	-2.25	24.80	-90.07	-13.31	-101.47	-58.27	51.75	-8.34	-10.63	3.53	89.80	-33.35	-2.93	107.81	-12.45	-94.88	-0.29	-10.29	-0.22	0.03	0.01	
40.00	16.28	-35.37	-10.46	-23.83	4.08	-12.78	-100.41	-59.94	51.15	-8.58	-13.21	4.38	112.65	-33.81	-5.44	106.39	-12.70	-94.25	-0.28	-10.82	-0.17	0.03	0.01	
41.00	8.73	-31.24	-8.56	6.02	17.71	-3.07	-99.54	-58.80	50.94	-9.24	-11.95	4.48	107.80	-30.64	-5.57	105.68	-13.16	-93.89	-0.15	-11.06	-0.12	0.03	0.02	
42.00	7.32	-32.63	-5.43	-9.86	-67.56	-9.81	-101.57	-57.41	50.59	-6.58	-8.81	3.22	97.02	-30.70	-2.63	104.34	-12.31	-93.78	-0.21	-11.20	-0.12	0.03	0.01	
