gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.10	0.79	1.93	0.07	0.00	0.02	1.17	1.10	2.40	4.23	1.89	2.26	0.00	1.16	1.18	1.28	1.10	0.91	2.53	0.00	1.33	1.04	2.12	
0.00	1.07	0.83	1.90	0.07	0.00	0.02	1.20	1.06	2.39	4.33	1.87	2.39	0.00	1.11	1.24	1.25	1.15	0.95	2.54	0.00	1.31	1.03	2.08	
0.00	1.06	0.88	1.88	0.07	0.00	0.02	1.23	1.02	2.39	4.38	1.83	2.48	0.00	1.07	1.30	1.22	1.28	1.07	2.50	0.00	1.30	1.03	2.05	
0.00	1.04	0.92	1.86	0.07	0.00	0.02	1.24	1.00	2.37	4.41	1.78	2.53	0.00	1.04	1.35	1.19	1.42	1.25	2.38	0.00	1.29	1.03	2.03	
0.00	1.04	0.96	1.90	0.07	0.00	0.02	1.28	0.99	2.42	4.42	1.73	2.55	0.00	1.03	1.39	1.17	1.59	1.49	2.26	0.00	1.27	1.04	2.07	
0.00	1.00	1.02	1.84	0.07	0.00	0.02	1.17	0.96	2.17	4.32	1.70	2.46	0.00	1.01	1.44	1.13	1.78	1.15	2.14	0.00	1.23	1.09	2.02	
0.00	0.98	1.04	1.77	0.07	0.00	0.02	1.18	0.90	1.96	4.22	1.69	2.34	0.00	1.02	1.46	1.12	1.98	1.73	2.21	0.00	1.18	1.13	1.98	
0.00	0.97	1.04	1.70	0.07	0.00	0.02	1.26	0.85	1.79	4.15	1.68	2.24	0.00	1.06	1.47	1.13	2.12	2.20	2.36	0.00	1.14	1.14	1.95	
0.00	0.95	1.03	1.60	0.07	0.00	0.02	1.37	0.84	1.71	4.08	1.68	2.21	0.00	1.11	1.48	1.16	2.04	1.73	2.13	0.00	1.14	1.08	1.88	
0.00	0.96	1.09	1.54	0.07	0.00	0.02	1.68	0.92	1.83	4.04	1.65	2.27	0.00	1.16	1.51	1.18	1.74	1.51	1.83	0.00	1.15	1.06	1.80	
0.00	0.95	1.15	1.53	0.07	0.00	0.02	1.89	1.07	2.04	3.99	1.64	2.35	0.00	1.19	1.53	1.18	1.44	1.37	1.68	0.00	1.19	1.05	1.74	
0.00	0.91	1.21	1.60	0.07	0.00	0.02	2.03	1.21	2.25	3.91	1.65	2.44	0.00	1.17	1.54	1.18	1.25	1.32	1.76	0.00	1.22	1.04	1.75	
0.00	0.88	1.19	1.50	0.07	0.00	0.02	1.88	1.12	2.07	3.68	1.66	2.37	0.00	1.17	1.56	1.13	1.24	1.29	1.84	0.00	1.22	1.03	1.72	
0.00	0.88	1.21	1.51	0.07	0.00	0.02	1.91	1.10	2.11	3.50	1.66	2.38	0.00	1.21	1.60	1.11	1.23	1.23	1.91	0.00	1.23	1.02	1.69	
0.00	0.89	1.23	1.52	0.07	0.00	0.02	1.94	1.10	2.15	3.33	1.66	2.41	0.00	1.25	1.63	1.07	1.25	1.15	1.95	0.00	1.24	1.00	1.64	
0.00	0.91	1.23	1.57	0.07	0.00	0.02	1.96	1.09	2.22	3.16	1.65	2.47	0.00	1.30	1.65	1.02	1.32	1.10	2.00	0.00	1.26	0.98	1.62	
0.00	0.93	1.22	1.59	0.07	0.00	0.02	1.95	1.09	2.28	2.98	1.64	2.48	0.00	1.38	1.69	0.98	1.44	1.07	2.02	0.00	1.28	0.95	1.60	
0.00	0.96	1.22	1.59	0.07	0.00	0.02	1.94	1.09	2.36	2.81	1.65	2.46	0.00	1.46	1.73	0.94	1.58	1.10	2.02	0.00	1.32	0.92	1.61	
0.00	1.00	1.22	1.64	0.07	0.00	0.02	1.92	1.08	2.51	2.67	1.65	2.42	0.00	1.55	1.77	0.92	1.71	1.14	2.07	0.00	1.35	0.91	1.65	
0.00	1.02	1.21	1.68	0.07	0.00	0.02	1.88	1.06	2.62	2.56	1.65	2.36	0.00	1.66	1.82	0.96	1.87	1.19	2.09	0.00	1.38	0.89	1.66	
0.00	1.04	1.22	1.76	0.07	0.00	0.02	1.72	1.07	2.68	2.47	1.65	2.29	0.00	1.79	1.86	1.00	2.02	1.25	2.14	0.00	1.41	0.92	1.71	
0.00	1.08	1.14	1.75	0.07	0.01	0.02	1.60	1.02	2.51	2.39	1.66	2.11	0.00	1.91	1.78	1.08	2.18	1.35	2.10	0.00	1.42	0.93	1.69	
0.00	1.08	1.04	1.66	0.07	0.01	0.02	1.41	0.95	2.22	2.32	1.64	1.82	0.00	2.07	1.66	1.20	2.28	1.41	1.98	0.00	1.34	0.95	1.58	
0.00	1.03	0.96	1.52	0.07	0.01	0.02	1.24	0.86	1.77	2.31	1.56	1.59	0.00	2.12	1.52	1.31	2.46	1.55	1.61	0.00	1.24	0.94	1.32	
0.00	0.99	0.92	1.45	0.07	0.01	0.02	1.16	0.86	1.62	2.36	1.52	1.51	0.00	2.15	1.43	1.43	2.60	1.82	1.57	0.00	1.19	0.95	1.26	
0.00	0.99	0.89	1.45	0.07	0.01	0.02	1.11	0.88	1.58	2.43	1.52	1.47	0.00	2.17	1.35	1.56	2.67	2.09	1.68	0.00	1.17	0.98	1.22	
0.00	1.01	0.88	1.48	0.07	0.01	0.02	1.08	0.93	1.63	2.52	1.54	1.48	0.00	2.18	1.31	1.63	2.72	2.36	1.85	0.00	1.16	1.00	1.23	
0.00	1.02	0.88	1.49	0.07	0.01	0.02	1.07	0.97	1.66	2.63	1.55	1.53	0.00	2.16	1.28	1.67	2.70	2.61	2.02	0.00	1.16	1.04	1.23	
0.00	1.04	0.87	1.51	0.07	0.01	0.02	1.06	1.01	1.70	2.75	1.55	1.61	0.00	2.12	1.24	1.68	2.66	2.83	2.16	0.00	1.17	1.07	1.24	
0.00	1.05	0.87	1.52	0.07	0.01	0.02	1.06	1.04	1.74	2.87	1.55	1.71	0.00	2.08	1.20	1.64	2.59	3.02	2.28	0.00	1.17	1.08	1.25	
0.00	1.05	0.85	1.53	0.07	0.01	0.02	1.07	1.06	1.77	3.00	1.55	1.80	0.00	2.00	1.16	1.58	2.48	3.18	2.37	0.00	1.18	1.10	1.26	
0.00	1.05	0.84	1.53	0.07	0.01	0.02	1.08	1.08	1.81	3.15	1.55	1.89	0.00	1.89	1.14	1.47	2.34	3.32	2.41	0.00	1.18	1.10	1.26	
0.00	1.04	0.81	1.52	0.07	0.01	0.02	1.09	1.08	1.83	3.29	1.55	2.00	0.00	1.78	1.11	1.35	2.20	3.43	2.44	0.00	1.18	1.09	1.27	
