gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	465.72	18.54	94.23	0.00	
0.00	471.15	18.76	95.37	0.00	
0.00	481.94	19.16	97.48	0.01	
0.00	484.66	19.28	98.08	0.01	
0.00	476.74	18.97	96.41	9.12	
0.00	402.73	16.02	81.37	63.75	
0.00	303.09	12.07	61.33	81.87	
0.00	314.39	12.49	63.60	58.79	
0.00	244.98	9.77	49.63	77.74	
0.00	116.86	4.69	23.86	54.63	
0.00	5.84	0.26	1.10	57.28	
0.00	12.97	0.49	2.61	65.11	
0.00	7.04	0.30	1.17	9.20	
0.00	12.76	0.45	2.51	9.69	
0.00	0.02	0.02	0.03	5.66	
0.00	0.01	0.01	0.00	1.96	
0.00	0.00	0.00	0.00	3.04	
0.00	12.73	0.46	2.51	7.86	
0.00	113.03	4.52	22.92	10.07	
0.00	232.99	9.28	47.16	11.08	
0.00	303.96	12.10	61.53	10.95	
0.00	311.00	12.37	63.00	8.76	
0.00	335.68	13.36	67.91	42.60	
0.00	357.21	14.21	72.27	46.74	
0.00	406.64	16.19	82.29	53.08	
0.00	464.13	18.48	93.95	56.20	
0.00	475.58	18.93	96.21	51.72	
0.00	488.09	19.43	98.73	48.70	
0.00	483.77	19.26	97.89	50.28	
0.00	466.96	18.59	94.45	43.60	
0.00	456.06	18.15	92.27	41.41	
0.00	439.72	17.48	88.79	39.84	
0.00	425.95	16.95	86.14	32.48	
0.00	428.46	17.05	86.67	16.53	
0.00	437.03	17.42	88.49	0.03	
0.00	446.03	17.74	90.23	0.01	
0.00	410.66	16.35	83.12	0.00	
0.00	300.28	11.97	60.88	0.00	
0.00	123.05	4.91	25.02	0.00	
0.00	238.03	9.48	48.17	0.00	
0.00	368.10	14.67	74.58	0.00	
0.00	485.93	19.35	98.30	0.00	
0.00	544.66	21.68	110.18	0.00	
0.00	317.04	12.62	64.15	0.00	
0.00	122.88	4.89	24.86	0.00	
0.00	84.82	3.37	17.16	0.00	
0.00	70.76	2.81	14.34	0.00	
0.00	94.20	3.74	19.11	0.00	
0.00	98.75	3.92	19.99	0.00	
0.00	105.79	4.21	21.41	0.00	
0.00	85.78	3.41	17.38	0.00	
0.00	90.47	3.60	18.34	0.00	
0.00	85.19	3.38	17.27	0.00	
0.00	87.84	3.48	17.79	0.00	
0.00	93.82	3.74	19.01	0.00	
0.00	101.67	4.04	20.64	0.00	
0.00	105.20	4.20	21.33	0.00	
0.00	127.33	5.05	25.78	0.00	
0.00	170.72	6.79	34.56	0.00	
0.00	221.91	8.82	44.84	0.00	
0.00	246.71	9.82	49.93	0.00	
0.00	227.97	9.08	46.13	0.00	
0.00	206.22	8.22	41.87	0.00	
0.00	207.89	8.31	42.11	0.00	
0.00	268.71	10.69	54.38	0.00	
0.00	327.57	13.08	66.48	0.00	
0.00	374.21	14.90	75.71	0.00	
0.00	413.45	16.46	83.62	0.00	
0.00	458.31	18.23	92.67	0.00	
0.00	480.80	19.13	97.18	0.00	
0.00	504.92	20.12	102.32	0.00	
0.00	522.02	20.77	105.58	0.00	
0.00	506.31	20.15	102.36	0.00	
0.00	482.92	19.21	97.56	0.00	
0.00	414.82	16.46	83.55	0.00	
0.00	350.36	13.93	70.88	0.01	
0.00	300.23	11.94	60.75	0.01	
0.00	279.97	11.12	56.62	0.01	
0.00	298.51	11.85	60.47	0.08	
0.00	308.91	12.27	62.49	1.00	
0.00	278.85	11.10	56.51	4.33	
0.00	175.83	7.01	35.71	8.01	
0.00	72.30	2.89	14.66	9.44	
0.00	7.22	0.30	1.41	9.94	
0.00	1.01	0.14	0.22	10.00	
0.00	0.00	0.00	0.00	6.52	
0.00	0.00	0.00	0.00	4.07	
0.00	0.33	0.02	0.03	3.78	
0.00	0.00	0.00	0.00	31.25	
0.00	7.86	0.32	1.61	82.37	
0.00	169.63	6.74	34.38	65.66	
0.00	334.76	13.34	67.81	106.86	
0.00	494.05	19.67	99.92	96.82	
0.00	519.83	20.71	105.37	59.72	
0.00	490.61	19.52	99.27	0.02	
0.00	433.90	17.27	87.74	0.00	
0.00	374.80	14.92	75.85	0.00	
0.00	330.79	13.16	66.92	0.00	
0.00	322.47	12.85	65.32	0.00	
0.00	305.12	12.14	61.75	0.00	
