gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	160.72	6.45	32.58	5.97	
2.00	161.61	6.43	32.73	0.13	
3.00	168.84	6.74	34.15	0.04	
4.00	175.77	7.07	35.52	0.53	
5.00	183.64	7.36	37.16	4.38	
6.00	175.76	7.02	35.59	7.36	
7.00	130.30	5.21	26.40	8.54	
8.00	76.62	3.07	15.54	8.86	
9.00	36.85	1.51	7.51	10.53	
10.00	9.44	0.40	1.82	14.24	
11.00	0.43	0.04	0.06	16.92	
12.00	0.00	0.00	0.00	20.60	
13.00	0.00	0.00	0.00	22.67	
14.00	0.00	0.00	0.00	27.97	
15.00	4.14	0.18	0.85	21.80	
16.00	29.94	1.22	6.08	25.48	
17.00	45.20	1.80	9.17	35.92	
18.00	118.68	4.74	23.95	20.32	
19.00	190.79	7.60	38.64	37.23	
20.00	336.80	13.42	68.19	28.18	
21.00	553.67	22.09	112.11	11.56	
22.00	803.38	32.01	162.65	0.43	
23.00	1037.43	41.33	210.08	0.00	
24.00	1220.07	48.58	246.89	0.00	
25.00	1360.81	54.17	275.30	0.00	
26.00	1460.69	58.16	295.60	0.00	
27.00	1555.58	61.93	314.71	0.00	
28.00	1635.74	65.12	330.92	0.00	
29.00	1689.78	67.30	341.99	0.00	
30.00	1721.60	68.55	348.46	0.00	
31.00	1733.96	69.03	350.78	0.00	
32.00	1728.84	68.84	349.83	0.00	
33.00	1720.51	68.50	348.14	0.00	
34.00	1722.08	68.56	348.45	0.00	
35.00	1731.82	68.95	350.44	0.00	
36.00	1746.16	69.50	353.25	0.00	
37.00	1753.93	69.82	354.83	0.00	
38.00	1756.48	69.93	355.39	0.00	
39.00	1767.21	70.38	357.73	0.00	
40.00	1774.73	70.68	359.31	0.00	
41.00	1773.14	70.62	359.05	0.00	
42.00	1778.20	70.77	359.64	0.00	
43.00	1795.04	71.46	363.18	0.00	
44.00	1823.79	72.61	368.98	0.00	
45.00	1864.80	74.24	377.27	0.00	
46.00	1920.67	76.47	388.66	0.00	
47.00	1969.89	78.43	398.63	0.00	
48.00	2007.42	79.92	406.23	0.00	
49.00	2040.48	81.23	412.89	0.00	
50.00	2059.29	81.99	416.69	0.00	
51.00	2056.40	81.87	416.09	0.00	
52.00	2032.30	80.92	411.22	0.00	
53.00	1987.82	79.15	402.20	0.00	
54.00	1920.63	76.47	388.65	0.00	
55.00	1840.17	73.27	372.36	0.00	
56.00	1747.53	69.57	353.60	0.00	
57.00	1633.50	65.05	330.54	0.00	
58.00	1500.42	59.76	303.76	0.00	
59.00	1344.77	53.56	272.27	0.00	
60.00	1165.69	46.39	235.75	0.00	
61.00	976.12	38.88	197.57	0.01	
62.00	794.10	31.63	160.66	3.91	
63.00	638.35	25.42	129.23	16.19	
64.00	503.04	20.04	101.85	21.57	
65.00	384.27	15.31	77.81	24.28	
66.00	274.02	10.96	55.47	27.30	
67.00	185.87	7.43	37.69	31.36	
68.00	114.24	4.58	23.15	34.22	
69.00	65.84	2.65	13.37	44.36	
70.00	45.12	1.81	9.16	57.40	
71.00	41.14	1.65	8.35	71.24	
72.00	40.55	1.62	8.22	71.16	
73.00	37.27	1.50	7.51	65.74	
74.00	23.21	0.97	4.73	53.82	
75.00	11.14	0.46	2.26	41.69	
76.00	0.09	0.01	0.02	44.17	
77.00	0.00	0.00	0.00	50.52	
78.00	0.07	0.02	0.04	25.99	
79.00	5.97	0.26	1.15	17.53	
80.00	3.37	0.13	0.66	18.82	
81.00	0.47	0.05	0.11	20.36	
82.00	0.00	0.00	0.00	21.76	
83.00	0.00	0.00	0.00	20.53	
84.00	0.52	0.05	0.09	17.92	
85.00	3.98	0.18	0.76	17.19	
86.00	11.97	0.47	2.44	16.82	
87.00	30.23	1.23	6.17	15.86	
88.00	50.85	2.04	10.30	15.02	
89.00	57.31	2.30	11.60	12.75	
90.00	66.04	2.64	13.38	9.63	
91.00	85.02	3.45	17.15	5.60	
92.00	118.16	4.74	23.91	6.80	
93.00	159.67	6.41	32.25	6.57	
94.00	198.73	7.95	40.21	0.06	
95.00	211.08	8.45	42.74	3.04	
96.00	222.24	8.89	45.02	12.54	
97.00	229.93	9.22	46.64	10.97	
98.00	232.37	9.31	47.07	11.29	
99.00	238.15	9.55	48.29	10.55	
100.00	237.42	9.50	48.02	10.37	
