gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	23.65	12.32	11.64	78.73	153.58	47.75	16.69	6.92	9.72	16.77	5.50	2.90	35.51	8.99	9.14	28.50	26.94	7.96	7.36	2.87	1.68	0.01	0.01	
0.00	31.27	10.03	8.59	34.82	134.58	43.70	16.04	2.50	10.46	13.99	2.91	3.37	61.32	9.69	3.89	27.27	25.59	8.00	7.54	2.61	1.56	0.00	0.00	
0.00	24.08	7.13	4.02	68.11	82.14	18.60	19.30	5.63	9.94	16.91	2.19	2.95	43.41	6.10	1.80	26.95	24.88	8.26	8.02	2.62	1.55	0.00	0.00	
0.00	20.77	4.18	4.38	53.30	71.72	17.59	18.30	4.56	9.96	15.85	2.66	2.84	43.61	5.38	2.17	26.55	24.56	8.82	8.72	2.59	1.72	0.00	0.01	
0.00	17.43	10.21	4.45	50.61	110.63	43.22	18.40	6.57	9.35	18.45	3.13	2.96	38.62	10.35	4.33	26.08	23.84	9.62	9.36	2.64	1.98	0.00	0.01	
0.00	38.76	16.12	7.56	64.09	56.90	35.27	17.22	4.91	9.39	16.08	2.90	2.83	60.27	13.28	5.90	24.93	24.15	10.38	10.01	2.37	2.09	0.00	0.00	
0.00	20.47	12.56	8.08	40.29	146.32	28.70	18.13	3.55	9.21	18.33	4.85	2.61	45.10	10.10	7.32	23.71	22.59	11.07	10.95	2.18	2.24	0.00	0.01	
0.00	28.94	12.05	3.26	84.78	116.47	24.25	17.64	3.80	8.50	16.14	3.46	2.56	39.87	11.40	7.69	23.10	23.31	11.72	11.57	2.22	2.24	0.00	0.01	
0.00	18.43	11.10	6.75	61.36	79.36	26.21	17.63	3.99	8.22	15.85	4.77	2.38	39.09	4.24	4.80	21.99	22.62	12.10	11.87	2.05	2.31	0.00	0.00	
0.00	31.74	21.09	13.86	64.03	135.41	56.72	17.55	6.75	7.18	17.68	8.20	2.66	40.70	12.96	6.03	21.11	21.74	12.36	12.25	2.06	2.50	0.01	0.00	
0.00	29.91	15.74	12.95	75.42	117.27	46.27	16.26	3.31	7.45	13.86	3.49	2.57	56.73	9.89	9.94	20.71	21.43	12.79	12.55	1.96	2.77	0.00	0.00	
0.00	29.61	4.88	5.14	50.12	77.05	20.48	16.62	3.30	6.80	13.49	3.52	1.86	27.64	5.86	5.00	19.54	21.61	12.93	12.69	2.16	3.11	0.00	0.01	
0.00	16.47	5.27	4.88	96.50	146.45	28.11	13.96	4.86	6.14	13.60	4.88	1.56	44.96	5.40	3.99	19.08	19.79	12.95	12.75	2.37	3.29	0.00	0.01	
0.00	29.35	7.02	4.00	41.63	67.35	24.38	16.44	4.62	5.27	14.15	4.04	0.91	41.30	5.16	3.49	18.36	20.02	13.41	13.63	2.47	3.43	0.00	0.01	
0.00	18.65	9.66	9.19	97.87	134.22	26.20	13.86	3.81	4.93	15.70	4.61	1.15	36.07	8.17	7.80	18.94	20.11	14.31	15.08	2.77	3.47	0.00	0.01	
0.00	35.69	10.36	11.21	98.95	78.06	57.61	15.69	4.72	4.43	16.28	5.97	1.11	46.87	9.56	6.45	18.83	18.96	15.29	16.65	2.94	3.67	0.00	0.01	
0.00	26.00	13.28	8.92	147.12	97.35	54.08	16.11	2.97	4.30	15.38	5.31	0.89	42.95	12.44	6.74	18.94	19.45	15.80	18.02	2.92	3.90	0.00	0.00	
0.00	21.09	9.35	5.73	70.85	78.39	38.55	16.65	4.61	3.48	16.91	7.81	1.45	29.41	11.59	5.67	18.86	19.44	15.99	18.88	2.87	4.28	0.00	0.00	
0.00	22.76	8.39	6.48	85.75	183.72	35.20	11.49	5.59	4.07	15.34	7.21	2.06	49.70	9.55	3.36	18.82	19.88	15.77	19.01	2.93	4.48	0.00	0.00	
0.00	30.38	10.22	10.15	109.95	180.59	18.56	14.54	7.69	2.89	13.71	10.07	3.96	49.02	9.18	10.75	18.19	20.18	15.54	18.76	3.12	4.51	0.01	0.01	
0.00	18.66	8.54	10.62	20.80	123.62	44.66	13.11	7.68	2.26	14.26	8.03	4.21	21.40	8.75	8.68	18.08	18.74	15.47	18.24	3.35	4.46	0.00	0.00	
0.00	18.36	10.81	7.40	96.97	131.74	26.22	9.37	6.15	1.81	10.50	8.43	4.02	34.64	12.42	6.74	18.38	16.52	15.21	17.19	3.49	4.44	0.00	0.00	
0.00	40.98	11.25	10.31	98.55	64.75	30.74	8.44	8.06	2.25	9.78	9.52	4.16	52.85	11.47	6.76	17.67	14.40	14.45	16.18	3.64	4.27	0.01	0.01	
0.00	21.45	15.51	10.96	40.15	138.28	34.41	7.49	7.98	2.48	10.96	10.30	5.15	37.70	10.35	9.00	15.47	12.08	13.73	16.00	3.51	3.87	0.00	0.00	
0.00	14.98	11.33	6.39	61.05	143.37	29.85	9.82	7.84	3.08	11.53	11.58	6.00	21.53	8.86	5.80	12.67	9.76	13.77	16.61	3.13	3.36	0.00	0.01	
0.00	20.83	4.36	5.56	86.68	111.62	19.24	8.39	8.89	3.69	9.06	9.66	6.22	36.93	5.67	5.22	9.43	7.26	14.32	17.52	2.47	3.22	0.00	0.00	
0.00	37.44	30.44	9.92	201.51	185.25	78.14	7.65	15.46	7.06	7.14	15.01	6.72	22.13	4.83	7.16	6.68	7.22	14.97	18.32	2.08	3.28	0.00	0.01	
0.00	59.00	16.09	8.17	355.85	239.07	73.83	10.19	11.49	5.77	10.40	12.69	7.02	39.07	11.43	8.72	6.33	7.66	14.86	17.71	2.19	3.26	0.00	0.01	
0.00	28.46	8.99	4.88	81.54	88.38	26.76	12.90	10.79	5.01	14.54	10.11	8.66	47.69	7.41	4.85	13.16	12.67	13.39	14.69	2.97	2.99	0.01	0.00	
0.00	126.02	38.69	10.65	967.56	682.74	167.84	37.70	21.57	4.77	21.26	12.85	8.56	92.27	20.44	3.73	22.93	21.39	11.42	10.73	3.87	3.14	0.01	0.01	
0.00	100.19	2.39	9.23	292.97	153.34	44.13	30.68	10.13	5.67	38.33	5.25	8.26	153.33	9.65	4.96	30.69	28.93	14.00	13.26	4.69	4.10	0.01	0.00	
0.00	386.07	26.49	23.99	404.58	753.68	57.90	34.52	8.74	7.60	38.63	7.41	9.55	480.16	6.26	7.43	35.10	32.05	22.41	22.85	4.79	5.00	0.04	0.02	
0.00	81.14	33.60	11.99	1045.71	774.60	109.88	48.21	13.66	7.96	36.03	15.31	10.33	71.32	28.58	4.30	34.28	33.33	30.24	32.08	4.89	5.90	0.07	0.07	
0.00	66.17	8.04	10.29	45.01	141.36	31.79	24.32	9.83	7.62	27.77	11.91	9.84	105.53	11.21	11.72	37.81	36.64	33.94	35.91	5.97	5.90	0.06	0.07	
