gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.83	0.17	1.28	0.02	0.00	0.00	2.02	0.40	1.27	1.53	1.00	1.08	0.00	2.25	0.37	1.98	1.16	0.75	1.47	0.00	2.51	0.53	1.15	
0.00	1.95	0.17	1.30	0.02	0.00	0.00	2.17	0.39	1.31	1.42	0.93	1.04	0.00	2.36	0.36	1.93	1.08	0.73	1.49	0.00	2.63	0.48	1.13	
0.00	2.12	0.17	1.28	0.02	0.00	0.00	2.41	0.36	1.30	1.29	0.88	0.94	0.00	2.54	0.36	1.77	0.97	0.72	1.42	0.00	2.75	0.46	1.08	
0.00	2.29	0.16	1.24	0.02	0.00	0.00	2.67	0.34	1.19	1.16	0.83	0.76	0.00	2.75	0.36	1.55	0.90	0.71	1.28	0.00	2.89	0.46	1.01	
0.00	2.41	0.15	1.22	0.02	0.00	0.00	2.94	0.31	1.11	1.02	0.74	0.67	0.00	2.97	0.38	1.28	0.90	0.73	1.19	0.00	2.97	0.48	0.97	
0.00	2.53	0.14	1.24	0.02	0.00	0.00	3.22	0.30	1.06	0.86	0.67	0.73	0.00	3.20	0.39	1.16	0.94	0.77	1.17	0.00	3.07	0.50	0.98	
0.00	2.61	0.12	1.24	0.02	0.00	0.00	3.49	0.30	1.06	0.82	0.66	0.86	0.00	3.41	0.38	1.16	1.06	0.87	1.23	0.00	3.09	0.55	0.96	
0.00	2.63	0.10	1.26	0.02	0.00	0.00	3.76	0.34	1.09	1.04	0.71	0.96	0.00	3.60	0.35	1.23	1.12	1.01	1.28	0.00	3.04	0.59	0.98	
0.00	2.60	0.10	1.27	0.02	0.00	0.00	3.99	0.41	1.13	1.41	0.82	1.03	0.00	3.77	0.32	1.35	1.18	1.16	1.30	0.00	2.96	0.62	0.99	
0.00	2.56	0.16	1.37	0.02	0.00	0.00	4.16	0.52	1.11	1.81	0.96	1.03	0.00	3.94	0.34	1.42	1.35	1.32	1.35	0.00	2.85	0.62	1.05	
