gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	250.29	9.95	50.58	0.01	
0.00	227.83	9.06	46.09	0.01	
0.00	202.02	8.05	40.88	0.02	
0.00	173.78	6.93	35.18	0.02	
0.00	144.02	5.76	29.17	0.03	
0.00	113.96	4.55	23.09	0.03	
0.00	85.82	3.44	17.42	0.03	
0.00	61.01	2.46	12.41	0.04	
0.00	40.47	1.65	8.26	0.04	
0.00	25.44	1.06	5.23	0.04	
0.00	16.31	0.68	3.38	0.05	
0.00	11.43	0.44	2.39	0.05	
0.00	9.40	0.35	2.03	0.06	
0.00	8.83	0.35	1.99	0.06	
0.00	8.85	0.34	2.00	0.07	
0.00	8.98	0.32	2.02	0.08	
0.00	9.08	0.31	2.03	0.10	
0.00	9.06	0.31	2.04	0.12	
0.00	8.88	0.31	2.03	0.24	
0.00	8.68	0.28	1.99	0.45	
0.00	8.48	0.26	1.92	0.71	
0.00	8.26	0.25	1.84	1.02	
0.00	8.00	0.24	1.74	1.47	
0.00	7.71	0.24	1.61	2.03	
0.00	7.40	0.24	1.49	2.56	
0.00	7.05	0.24	1.37	3.06	
0.00	6.68	0.25	1.21	3.50	
0.00	6.17	0.25	1.09	3.95	
0.00	5.58	0.24	0.97	4.44	
0.00	5.06	0.23	0.85	4.93	
0.00	4.52	0.22	0.78	5.39	
0.00	4.08	0.21	0.68	5.79	
0.00	3.64	0.19	0.59	6.08	
0.00	3.17	0.17	0.48	6.24	
0.00	2.64	0.16	0.37	6.35	
0.00	2.16	0.15	0.29	6.42	
0.00	1.82	0.13	0.24	6.47	
0.00	1.58	0.12	0.20	6.66	
0.00	1.35	0.10	0.17	7.25	
0.00	0.88	0.08	0.17	8.55	
0.00	0.31	0.05	0.11	10.71	
0.00	0.02	0.02	0.02	13.33	
0.00	0.00	0.00	0.00	14.86	
0.00	0.01	0.00	0.00	13.60	
0.00	0.43	0.02	0.08	10.69	
0.00	3.29	0.13	0.64	16.79	
0.00	12.35	0.50	2.48	24.48	
0.00	23.74	0.95	4.83	22.41	
0.00	29.78	1.22	6.11	11.38	
0.00	33.24	1.36	6.81	6.56	
0.00	45.22	1.83	9.24	11.94	
0.00	53.29	2.14	10.84	21.25	
0.00	70.75	2.83	14.39	25.30	
0.00	113.08	4.50	22.94	26.25	
0.00	171.10	6.80	34.66	15.14	
0.00	221.10	8.79	44.73	3.42	
0.00	259.35	10.32	52.46	0.00	
0.00	288.48	11.48	58.32	0.00	
0.00	311.32	12.39	62.96	0.00	
0.00	326.98	13.02	66.21	0.00	
0.00	334.38	13.32	67.69	0.00	
0.00	334.07	13.30	67.60	0.00	
0.00	327.33	13.04	66.26	0.00	
0.00	316.45	12.61	64.08	0.00	
0.00	302.54	12.05	61.23	0.00	
0.00	288.48	11.49	58.38	0.00	
0.00	274.91	10.95	55.63	0.00	
0.00	262.05	10.44	53.03	0.00	
0.00	249.06	9.92	50.40	0.00	
0.00	235.45	9.38	47.65	0.00	
0.00	221.13	8.81	44.75	0.00	
0.00	206.11	8.21	41.71	0.00	
0.00	190.60	7.59	38.57	0.00	
0.00	174.39	6.95	35.29	0.00	
0.00	159.02	6.34	32.18	0.00	
0.00	145.83	5.81	29.51	0.00	
0.00	135.51	5.40	27.42	0.00	
0.00	128.28	5.11	25.95	0.00	
0.00	123.93	4.93	25.07	0.00	
0.00	121.95	4.86	24.68	0.00	
0.00	122.03	4.86	24.70	0.00	
0.00	124.15	4.94	25.14	0.00	
0.00	128.55	5.12	26.04	0.00	
0.00	136.21	5.42	27.56	0.00	
0.00	147.70	5.87	29.85	0.00	
0.00	163.43	6.50	33.06	0.00	
0.00	183.25	7.30	37.11	0.00	
0.00	205.60	8.19	41.63	0.00	
0.00	228.29	9.09	46.20	0.00	
0.00	249.61	9.94	50.53	0.00	
0.00	267.82	10.67	54.23	0.00	
0.00	281.09	11.19	56.82	0.00	
0.00	289.90	11.53	58.58	0.00	
0.00	294.83	11.73	59.60	0.00	
0.00	296.31	11.79	59.91	0.00	
0.00	294.12	11.68	59.40	0.00	
0.00	288.34	11.46	58.30	0.01	
0.00	279.41	11.11	56.53	0.01	
0.00	267.05	10.61	54.01	0.01	
0.00	250.92	9.97	50.70	0.01	
